#alt[m],rho[g/cm^3],thick[g/cm^2]
65555,1.22649E-07,9.08949E-02
65556,1.22632E-07,9.08826E-02
65557,1.22616E-07,9.08703E-02
65558,1.22599E-07,9.08581E-02
65559,1.22582E-07,9.08458E-02
65560,1.22566E-07,9.08336E-02
65561,1.22549E-07,9.08213E-02
65562,1.22533E-07,9.08090E-02
65563,1.22516E-07,9.07968E-02
65564,1.22499E-07,9.07845E-02
65565,1.22483E-07,9.07723E-02
65566,1.22466E-07,9.07600E-02
65567,1.22450E-07,9.07478E-02
65568,1.22433E-07,9.07356E-02
65569,1.22416E-07,9.07233E-02
65570,1.22400E-07,9.07111E-02
65571,1.22383E-07,9.06988E-02
65572,1.22367E-07,9.06866E-02
65573,1.22350E-07,9.06744E-02
65574,1.22333E-07,9.06621E-02
65575,1.22317E-07,9.06499E-02
65576,1.22300E-07,9.06377E-02
65577,1.22284E-07,9.06254E-02
65578,1.22267E-07,9.06132E-02
65579,1.22250E-07,9.06010E-02
65580,1.22234E-07,9.05887E-02
65581,1.22217E-07,9.05765E-02
65582,1.22201E-07,9.05643E-02
65583,1.22184E-07,9.05521E-02
65584,1.22168E-07,9.05399E-02
65585,1.22151E-07,9.05276E-02
65586,1.22134E-07,9.05154E-02
65587,1.22118E-07,9.05032E-02
65588,1.22101E-07,9.04910E-02
65589,1.22085E-07,9.04788E-02
65590,1.22068E-07,9.04666E-02
65591,1.22052E-07,9.04544E-02
65592,1.22035E-07,9.04422E-02
65593,1.22019E-07,9.04300E-02
65594,1.22002E-07,9.04178E-02
65595,1.21986E-07,9.04056E-02
65596,1.21969E-07,9.03934E-02
65597,1.21952E-07,9.03812E-02
65598,1.21936E-07,9.03690E-02
65599,1.21919E-07,9.03568E-02
65600,1.21903E-07,9.03446E-02
65601,1.21886E-07,9.03324E-02
65602,1.21870E-07,9.03202E-02
65603,1.21853E-07,9.03080E-02
65604,1.21837E-07,9.02958E-02
65605,1.21820E-07,9.02837E-02
65606,1.21804E-07,9.02715E-02
65607,1.21787E-07,9.02593E-02
65608,1.21771E-07,9.02471E-02
65609,1.21754E-07,9.02349E-02
65610,1.21738E-07,9.02228E-02
65611,1.21721E-07,9.02106E-02
65612,1.21705E-07,9.01984E-02
65613,1.21688E-07,9.01862E-02
65614,1.21672E-07,9.01741E-02
65615,1.21655E-07,9.01619E-02
65616,1.21639E-07,9.01497E-02
65617,1.21622E-07,9.01376E-02
65618,1.21606E-07,9.01254E-02
65619,1.21589E-07,9.01133E-02
65620,1.21573E-07,9.01011E-02
65621,1.21556E-07,9.00889E-02
65622,1.21540E-07,9.00768E-02
65623,1.21523E-07,9.00646E-02
65624,1.21507E-07,9.00525E-02
65625,1.21490E-07,9.00403E-02
65626,1.21474E-07,9.00282E-02
65627,1.21457E-07,9.00160E-02
65628,1.21441E-07,9.00039E-02
65629,1.21424E-07,8.99917E-02
65630,1.21408E-07,8.99796E-02
65631,1.21392E-07,8.99675E-02
65632,1.21375E-07,8.99553E-02
65633,1.21359E-07,8.99432E-02
65634,1.21342E-07,8.99310E-02
65635,1.21326E-07,8.99189E-02
65636,1.21309E-07,8.99068E-02
65637,1.21293E-07,8.98946E-02
65638,1.21276E-07,8.98825E-02
65639,1.21260E-07,8.98704E-02
65640,1.21244E-07,8.98583E-02
65641,1.21227E-07,8.98461E-02
65642,1.21211E-07,8.98340E-02
65643,1.21194E-07,8.98219E-02
65644,1.21178E-07,8.98098E-02
65645,1.21161E-07,8.97977E-02
65646,1.21145E-07,8.97855E-02
65647,1.21128E-07,8.97734E-02
65648,1.21112E-07,8.97613E-02
65649,1.21096E-07,8.97492E-02
65650,1.21079E-07,8.97371E-02
65651,1.21063E-07,8.97250E-02
65652,1.21046E-07,8.97129E-02
65653,1.21030E-07,8.97008E-02
65654,1.21014E-07,8.96887E-02
65655,1.20997E-07,8.96766E-02
65656,1.20981E-07,8.96645E-02
65657,1.20964E-07,8.96524E-02
65658,1.20948E-07,8.96403E-02
65659,1.20932E-07,8.96282E-02
65660,1.20915E-07,8.96161E-02
65661,1.20899E-07,8.96040E-02
65662,1.20882E-07,8.95919E-02
65663,1.20866E-07,8.95798E-02
65664,1.20850E-07,8.95677E-02
65665,1.20833E-07,8.95556E-02
65666,1.20817E-07,8.95436E-02
65667,1.20800E-07,8.95315E-02
65668,1.20784E-07,8.95194E-02
65669,1.20768E-07,8.95073E-02
65670,1.20751E-07,8.94952E-02
65671,1.20735E-07,8.94832E-02
65672,1.20719E-07,8.94711E-02
65673,1.20702E-07,8.94590E-02
65674,1.20686E-07,8.94470E-02
65675,1.20669E-07,8.94349E-02
65676,1.20653E-07,8.94228E-02
65677,1.20637E-07,8.94108E-02
65678,1.20620E-07,8.93987E-02
65679,1.20604E-07,8.93866E-02
65680,1.20588E-07,8.93746E-02
65681,1.20571E-07,8.93625E-02
65682,1.20555E-07,8.93505E-02
65683,1.20539E-07,8.93384E-02
65684,1.20522E-07,8.93263E-02
65685,1.20506E-07,8.93143E-02
65686,1.20490E-07,8.93022E-02
65687,1.20473E-07,8.92902E-02
65688,1.20457E-07,8.92781E-02
65689,1.20441E-07,8.92661E-02
65690,1.20424E-07,8.92541E-02
65691,1.20408E-07,8.92420E-02
65692,1.20392E-07,8.92300E-02
65693,1.20375E-07,8.92179E-02
65694,1.20359E-07,8.92059E-02
65695,1.20343E-07,8.91939E-02
65696,1.20326E-07,8.91818E-02
65697,1.20310E-07,8.91698E-02
65698,1.20294E-07,8.91578E-02
65699,1.20277E-07,8.91457E-02
65700,1.20261E-07,8.91337E-02
65701,1.20245E-07,8.91217E-02
65702,1.20229E-07,8.91097E-02
65703,1.20212E-07,8.90976E-02
65704,1.20196E-07,8.90856E-02
65705,1.20180E-07,8.90736E-02
65706,1.20163E-07,8.90616E-02
65707,1.20147E-07,8.90496E-02
65708,1.20131E-07,8.90375E-02
65709,1.20114E-07,8.90255E-02
65710,1.20098E-07,8.90135E-02
65711,1.20082E-07,8.90015E-02
65712,1.20066E-07,8.89895E-02
65713,1.20049E-07,8.89775E-02
65714,1.20033E-07,8.89655E-02
65715,1.20017E-07,8.89535E-02
65716,1.20001E-07,8.89415E-02
65717,1.19984E-07,8.89295E-02
65718,1.19968E-07,8.89175E-02
65719,1.19952E-07,8.89055E-02
65720,1.19935E-07,8.88935E-02
65721,1.19919E-07,8.88815E-02
65722,1.19903E-07,8.88695E-02
65723,1.19887E-07,8.88575E-02
65724,1.19870E-07,8.88455E-02
65725,1.19854E-07,8.88335E-02
65726,1.19838E-07,8.88216E-02
65727,1.19822E-07,8.88096E-02
65728,1.19805E-07,8.87976E-02
65729,1.19789E-07,8.87856E-02
65730,1.19773E-07,8.87736E-02
65731,1.19757E-07,8.87617E-02
65732,1.19740E-07,8.87497E-02
65733,1.19724E-07,8.87377E-02
65734,1.19708E-07,8.87257E-02
65735,1.19692E-07,8.87138E-02
65736,1.19676E-07,8.87018E-02
65737,1.19659E-07,8.86898E-02
65738,1.19643E-07,8.86779E-02
65739,1.19627E-07,8.86659E-02
65740,1.19611E-07,8.86539E-02
65741,1.19594E-07,8.86420E-02
65742,1.19578E-07,8.86300E-02
65743,1.19562E-07,8.86181E-02
65744,1.19546E-07,8.86061E-02
65745,1.19530E-07,8.85941E-02
65746,1.19513E-07,8.85822E-02
65747,1.19497E-07,8.85702E-02
65748,1.19481E-07,8.85583E-02
65749,1.19465E-07,8.85463E-02
65750,1.19449E-07,8.85344E-02
65751,1.19432E-07,8.85224E-02
65752,1.19416E-07,8.85105E-02
65753,1.19400E-07,8.84986E-02
65754,1.19384E-07,8.84866E-02
65755,1.19368E-07,8.84747E-02
65756,1.19351E-07,8.84627E-02
65757,1.19335E-07,8.84508E-02
65758,1.19319E-07,8.84389E-02
65759,1.19303E-07,8.84269E-02
65760,1.19287E-07,8.84150E-02
65761,1.19271E-07,8.84031E-02
65762,1.19254E-07,8.83912E-02
65763,1.19238E-07,8.83792E-02
65764,1.19222E-07,8.83673E-02
65765,1.19206E-07,8.83554E-02
65766,1.19190E-07,8.83435E-02
65767,1.19174E-07,8.83316E-02
65768,1.19157E-07,8.83196E-02
65769,1.19141E-07,8.83077E-02
65770,1.19125E-07,8.82958E-02
65771,1.19109E-07,8.82839E-02
65772,1.19093E-07,8.82720E-02
65773,1.19077E-07,8.82601E-02
65774,1.19061E-07,8.82482E-02
65775,1.19044E-07,8.82363E-02
65776,1.19028E-07,8.82244E-02
65777,1.19012E-07,8.82124E-02
65778,1.18996E-07,8.82005E-02
65779,1.18980E-07,8.81886E-02
65780,1.18964E-07,8.81768E-02
65781,1.18948E-07,8.81649E-02
65782,1.18931E-07,8.81530E-02
65783,1.18915E-07,8.81411E-02
65784,1.18899E-07,8.81292E-02
65785,1.18883E-07,8.81173E-02
65786,1.18867E-07,8.81054E-02
65787,1.18851E-07,8.80935E-02
65788,1.18835E-07,8.80816E-02
65789,1.18819E-07,8.80697E-02
65790,1.18803E-07,8.80579E-02
65791,1.18786E-07,8.80460E-02
65792,1.18770E-07,8.80341E-02
65793,1.18754E-07,8.80222E-02
65794,1.18738E-07,8.80103E-02
65795,1.18722E-07,8.79985E-02
65796,1.18706E-07,8.79866E-02
65797,1.18690E-07,8.79747E-02
65798,1.18674E-07,8.79629E-02
65799,1.18658E-07,8.79510E-02
65800,1.18642E-07,8.79391E-02
65801,1.18625E-07,8.79273E-02
65802,1.18609E-07,8.79154E-02
65803,1.18593E-07,8.79035E-02
65804,1.18577E-07,8.78917E-02
65805,1.18561E-07,8.78798E-02
65806,1.18545E-07,8.78680E-02
65807,1.18529E-07,8.78561E-02
65808,1.18513E-07,8.78443E-02
65809,1.18497E-07,8.78324E-02
65810,1.18481E-07,8.78206E-02
65811,1.18465E-07,8.78087E-02
65812,1.18449E-07,8.77969E-02
65813,1.18433E-07,8.77850E-02
65814,1.18417E-07,8.77732E-02
65815,1.18400E-07,8.77613E-02
65816,1.18384E-07,8.77495E-02
65817,1.18368E-07,8.77377E-02
65818,1.18352E-07,8.77258E-02
65819,1.18336E-07,8.77140E-02
65820,1.18320E-07,8.77022E-02
65821,1.18304E-07,8.76903E-02
65822,1.18288E-07,8.76785E-02
65823,1.18272E-07,8.76667E-02
65824,1.18256E-07,8.76548E-02
65825,1.18240E-07,8.76430E-02
65826,1.18224E-07,8.76312E-02
65827,1.18208E-07,8.76194E-02
65828,1.18192E-07,8.76075E-02
65829,1.18176E-07,8.75957E-02
65830,1.18160E-07,8.75839E-02
65831,1.18144E-07,8.75721E-02
65832,1.18128E-07,8.75603E-02
65833,1.18112E-07,8.75485E-02
65834,1.18096E-07,8.75366E-02
65835,1.18080E-07,8.75248E-02
65836,1.18064E-07,8.75130E-02
65837,1.18048E-07,8.75012E-02
65838,1.18032E-07,8.74894E-02
65839,1.18016E-07,8.74776E-02
65840,1.18000E-07,8.74658E-02
65841,1.17984E-07,8.74540E-02
65842,1.17968E-07,8.74422E-02
65843,1.17952E-07,8.74304E-02
65844,1.17936E-07,8.74186E-02
65845,1.17920E-07,8.74068E-02
65846,1.17904E-07,8.73950E-02
65847,1.17888E-07,8.73832E-02
65848,1.17872E-07,8.73715E-02
65849,1.17856E-07,8.73597E-02
65850,1.17840E-07,8.73479E-02
65851,1.17824E-07,8.73361E-02
65852,1.17808E-07,8.73243E-02
65853,1.17792E-07,8.73125E-02
65854,1.17776E-07,8.73008E-02
65855,1.17760E-07,8.72890E-02
65856,1.17744E-07,8.72772E-02
65857,1.17728E-07,8.72654E-02
65858,1.17712E-07,8.72537E-02
65859,1.17696E-07,8.72419E-02
65860,1.17680E-07,8.72301E-02
65861,1.17664E-07,8.72184E-02
65862,1.17648E-07,8.72066E-02
65863,1.17632E-07,8.71948E-02
65864,1.17616E-07,8.71831E-02
65865,1.17601E-07,8.71713E-02
65866,1.17585E-07,8.71595E-02
65867,1.17569E-07,8.71478E-02
65868,1.17553E-07,8.71360E-02
65869,1.17537E-07,8.71243E-02
65870,1.17521E-07,8.71125E-02
65871,1.17505E-07,8.71008E-02
65872,1.17489E-07,8.70890E-02
65873,1.17473E-07,8.70773E-02
65874,1.17457E-07,8.70655E-02
65875,1.17441E-07,8.70538E-02
65876,1.17425E-07,8.70420E-02
65877,1.17409E-07,8.70303E-02
65878,1.17393E-07,8.70185E-02
65879,1.17377E-07,8.70068E-02
65880,1.17362E-07,8.69951E-02
65881,1.17346E-07,8.69833E-02
65882,1.17330E-07,8.69716E-02
65883,1.17314E-07,8.69599E-02
65884,1.17298E-07,8.69481E-02
65885,1.17282E-07,8.69364E-02
65886,1.17266E-07,8.69247E-02
65887,1.17250E-07,8.69129E-02
65888,1.17234E-07,8.69012E-02
65889,1.17218E-07,8.68895E-02
65890,1.17203E-07,8.68778E-02
65891,1.17187E-07,8.68661E-02
65892,1.17171E-07,8.68543E-02
65893,1.17155E-07,8.68426E-02
65894,1.17139E-07,8.68309E-02
65895,1.17123E-07,8.68192E-02
65896,1.17107E-07,8.68075E-02
65897,1.17091E-07,8.67958E-02
65898,1.17075E-07,8.67841E-02
65899,1.17060E-07,8.67723E-02
65900,1.17044E-07,8.67606E-02
65901,1.17028E-07,8.67489E-02
65902,1.17012E-07,8.67372E-02
65903,1.16996E-07,8.67255E-02
65904,1.16980E-07,8.67138E-02
65905,1.16964E-07,8.67021E-02
65906,1.16949E-07,8.66904E-02
65907,1.16933E-07,8.66787E-02
65908,1.16917E-07,8.66671E-02
65909,1.16901E-07,8.66554E-02
65910,1.16885E-07,8.66437E-02
65911,1.16869E-07,8.66320E-02
65912,1.16853E-07,8.66203E-02
65913,1.16838E-07,8.66086E-02
65914,1.16822E-07,8.65969E-02
65915,1.16806E-07,8.65852E-02
65916,1.16790E-07,8.65736E-02
65917,1.16774E-07,8.65619E-02
65918,1.16758E-07,8.65502E-02
65919,1.16743E-07,8.65385E-02
65920,1.16727E-07,8.65269E-02
65921,1.16711E-07,8.65152E-02
65922,1.16695E-07,8.65035E-02
65923,1.16679E-07,8.64918E-02
65924,1.16663E-07,8.64802E-02
65925,1.16648E-07,8.64685E-02
65926,1.16632E-07,8.64568E-02
65927,1.16616E-07,8.64452E-02
65928,1.16600E-07,8.64335E-02
65929,1.16584E-07,8.64219E-02
65930,1.16569E-07,8.64102E-02
65931,1.16553E-07,8.63985E-02
65932,1.16537E-07,8.63869E-02
65933,1.16521E-07,8.63752E-02
65934,1.16505E-07,8.63636E-02
65935,1.16490E-07,8.63519E-02
65936,1.16474E-07,8.63403E-02
65937,1.16458E-07,8.63286E-02
65938,1.16442E-07,8.63170E-02
65939,1.16426E-07,8.63053E-02
65940,1.16411E-07,8.62937E-02
65941,1.16395E-07,8.62821E-02
65942,1.16379E-07,8.62704E-02
65943,1.16363E-07,8.62588E-02
65944,1.16348E-07,8.62471E-02
65945,1.16332E-07,8.62355E-02
65946,1.16316E-07,8.62239E-02
65947,1.16300E-07,8.62122E-02
65948,1.16284E-07,8.62006E-02
65949,1.16269E-07,8.61890E-02
65950,1.16253E-07,8.61774E-02
65951,1.16237E-07,8.61657E-02
65952,1.16221E-07,8.61541E-02
65953,1.16206E-07,8.61425E-02
65954,1.16190E-07,8.61309E-02
65955,1.16174E-07,8.61193E-02
65956,1.16158E-07,8.61076E-02
65957,1.16143E-07,8.60960E-02
65958,1.16127E-07,8.60844E-02
65959,1.16111E-07,8.60728E-02
65960,1.16095E-07,8.60612E-02
65961,1.16080E-07,8.60496E-02
65962,1.16064E-07,8.60380E-02
65963,1.16048E-07,8.60264E-02
65964,1.16032E-07,8.60148E-02
65965,1.16017E-07,8.60031E-02
65966,1.16001E-07,8.59915E-02
65967,1.15985E-07,8.59799E-02
65968,1.15970E-07,8.59683E-02
65969,1.15954E-07,8.59568E-02
65970,1.15938E-07,8.59452E-02
65971,1.15922E-07,8.59336E-02
65972,1.15907E-07,8.59220E-02
65973,1.15891E-07,8.59104E-02
65974,1.15875E-07,8.58988E-02
65975,1.15860E-07,8.58872E-02
65976,1.15844E-07,8.58756E-02
65977,1.15828E-07,8.58640E-02
65978,1.15812E-07,8.58524E-02
65979,1.15797E-07,8.58409E-02
65980,1.15781E-07,8.58293E-02
65981,1.15765E-07,8.58177E-02
65982,1.15750E-07,8.58061E-02
65983,1.15734E-07,8.57946E-02
65984,1.15718E-07,8.57830E-02
65985,1.15703E-07,8.57714E-02
65986,1.15687E-07,8.57598E-02
65987,1.15671E-07,8.57483E-02
65988,1.15655E-07,8.57367E-02
65989,1.15640E-07,8.57251E-02
65990,1.15624E-07,8.57136E-02
65991,1.15608E-07,8.57020E-02
65992,1.15593E-07,8.56905E-02
65993,1.15577E-07,8.56789E-02
65994,1.15561E-07,8.56673E-02
65995,1.15546E-07,8.56558E-02
65996,1.15530E-07,8.56442E-02
65997,1.15514E-07,8.56327E-02
65998,1.15499E-07,8.56211E-02
65999,1.15483E-07,8.56096E-02
66000,1.15467E-07,8.55980E-02
66001,1.15452E-07,8.55865E-02
66002,1.15436E-07,8.55749E-02
66003,1.15421E-07,8.55634E-02
66004,1.15405E-07,8.55518E-02
66005,1.15389E-07,8.55403E-02
66006,1.15374E-07,8.55288E-02
66007,1.15358E-07,8.55172E-02
66008,1.15342E-07,8.55057E-02
66009,1.15327E-07,8.54942E-02
66010,1.15311E-07,8.54826E-02
66011,1.15295E-07,8.54711E-02
66012,1.15280E-07,8.54596E-02
66013,1.15264E-07,8.54480E-02
66014,1.15248E-07,8.54365E-02
66015,1.15233E-07,8.54250E-02
66016,1.15217E-07,8.54135E-02
66017,1.15202E-07,8.54019E-02
66018,1.15186E-07,8.53904E-02
66019,1.15170E-07,8.53789E-02
66020,1.15155E-07,8.53674E-02
66021,1.15139E-07,8.53559E-02
66022,1.15124E-07,8.53444E-02
66023,1.15108E-07,8.53328E-02
66024,1.15092E-07,8.53213E-02
66025,1.15077E-07,8.53098E-02
66026,1.15061E-07,8.52983E-02
66027,1.15046E-07,8.52868E-02
66028,1.15030E-07,8.52753E-02
66029,1.15014E-07,8.52638E-02
66030,1.14999E-07,8.52523E-02
66031,1.14983E-07,8.52408E-02
66032,1.14968E-07,8.52293E-02
66033,1.14952E-07,8.52178E-02
66034,1.14936E-07,8.52063E-02
66035,1.14921E-07,8.51948E-02
66036,1.14905E-07,8.51833E-02
66037,1.14890E-07,8.51718E-02
66038,1.14874E-07,8.51603E-02
66039,1.14858E-07,8.51489E-02
66040,1.14843E-07,8.51374E-02
66041,1.14827E-07,8.51259E-02
66042,1.14812E-07,8.51144E-02
66043,1.14796E-07,8.51029E-02
66044,1.14781E-07,8.50914E-02
66045,1.14765E-07,8.50800E-02
66046,1.14750E-07,8.50685E-02
66047,1.14734E-07,8.50570E-02
66048,1.14718E-07,8.50455E-02
66049,1.14703E-07,8.50341E-02
66050,1.14687E-07,8.50226E-02
66051,1.14672E-07,8.50111E-02
66052,1.14656E-07,8.49997E-02
66053,1.14641E-07,8.49882E-02
66054,1.14625E-07,8.49767E-02
66055,1.14610E-07,8.49653E-02
66056,1.14594E-07,8.49538E-02
66057,1.14579E-07,8.49424E-02
66058,1.14563E-07,8.49309E-02
66059,1.14547E-07,8.49194E-02
66060,1.14532E-07,8.49080E-02
66061,1.14516E-07,8.48965E-02
66062,1.14501E-07,8.48851E-02
66063,1.14485E-07,8.48736E-02
66064,1.14470E-07,8.48622E-02
66065,1.14454E-07,8.48507E-02
66066,1.14439E-07,8.48393E-02
66067,1.14423E-07,8.48278E-02
66068,1.14408E-07,8.48164E-02
66069,1.14392E-07,8.48050E-02
66070,1.14377E-07,8.47935E-02
66071,1.14361E-07,8.47821E-02
66072,1.14346E-07,8.47706E-02
66073,1.14330E-07,8.47592E-02
66074,1.14315E-07,8.47478E-02
66075,1.14299E-07,8.47363E-02
66076,1.14284E-07,8.47249E-02
66077,1.14268E-07,8.47135E-02
66078,1.14253E-07,8.47021E-02
66079,1.14237E-07,8.46906E-02
66080,1.14222E-07,8.46792E-02
66081,1.14206E-07,8.46678E-02
66082,1.14191E-07,8.46564E-02
66083,1.14175E-07,8.46450E-02
66084,1.14160E-07,8.46335E-02
66085,1.14144E-07,8.46221E-02
66086,1.14129E-07,8.46107E-02
66087,1.14113E-07,8.45993E-02
66088,1.14098E-07,8.45879E-02
66089,1.14082E-07,8.45765E-02
66090,1.14067E-07,8.45651E-02
66091,1.14052E-07,8.45537E-02
66092,1.14036E-07,8.45423E-02
66093,1.14021E-07,8.45308E-02
66094,1.14005E-07,8.45194E-02
66095,1.13990E-07,8.45080E-02
66096,1.13974E-07,8.44966E-02
66097,1.13959E-07,8.44852E-02
66098,1.13943E-07,8.44739E-02
66099,1.13928E-07,8.44625E-02
66100,1.13912E-07,8.44511E-02
66101,1.13897E-07,8.44397E-02
66102,1.13882E-07,8.44283E-02
66103,1.13866E-07,8.44169E-02
66104,1.13851E-07,8.44055E-02
66105,1.13835E-07,8.43941E-02
66106,1.13820E-07,8.43827E-02
66107,1.13804E-07,8.43714E-02
66108,1.13789E-07,8.43600E-02
66109,1.13774E-07,8.43486E-02
66110,1.13758E-07,8.43372E-02
66111,1.13743E-07,8.43258E-02
66112,1.13727E-07,8.43145E-02
66113,1.13712E-07,8.43031E-02
66114,1.13696E-07,8.42917E-02
66115,1.13681E-07,8.42804E-02
66116,1.13666E-07,8.42690E-02
66117,1.13650E-07,8.42576E-02
66118,1.13635E-07,8.42463E-02
66119,1.13619E-07,8.42349E-02
66120,1.13604E-07,8.42235E-02
66121,1.13589E-07,8.42122E-02
66122,1.13573E-07,8.42008E-02
66123,1.13558E-07,8.41895E-02
66124,1.13542E-07,8.41781E-02
66125,1.13527E-07,8.41667E-02
66126,1.13512E-07,8.41554E-02
66127,1.13496E-07,8.41440E-02
66128,1.13481E-07,8.41327E-02
66129,1.13465E-07,8.41213E-02
66130,1.13450E-07,8.41100E-02
66131,1.13435E-07,8.40987E-02
66132,1.13419E-07,8.40873E-02
66133,1.13404E-07,8.40760E-02
66134,1.13388E-07,8.40646E-02
66135,1.13373E-07,8.40533E-02
66136,1.13358E-07,8.40420E-02
66137,1.13342E-07,8.40306E-02
66138,1.13327E-07,8.40193E-02
66139,1.13312E-07,8.40079E-02
66140,1.13296E-07,8.39966E-02
66141,1.13281E-07,8.39853E-02
66142,1.13266E-07,8.39740E-02
66143,1.13250E-07,8.39626E-02
66144,1.13235E-07,8.39513E-02
66145,1.13220E-07,8.39400E-02
66146,1.13204E-07,8.39287E-02
66147,1.13189E-07,8.39173E-02
66148,1.13173E-07,8.39060E-02
66149,1.13158E-07,8.38947E-02
66150,1.13143E-07,8.38834E-02
66151,1.13127E-07,8.38721E-02
66152,1.13112E-07,8.38608E-02
66153,1.13097E-07,8.38495E-02
66154,1.13081E-07,8.38381E-02
66155,1.13066E-07,8.38268E-02
66156,1.13051E-07,8.38155E-02
66157,1.13035E-07,8.38042E-02
66158,1.13020E-07,8.37929E-02
66159,1.13005E-07,8.37816E-02
66160,1.12989E-07,8.37703E-02
66161,1.12974E-07,8.37590E-02
66162,1.12959E-07,8.37477E-02
66163,1.12944E-07,8.37364E-02
66164,1.12928E-07,8.37251E-02
66165,1.12913E-07,8.37138E-02
66166,1.12898E-07,8.37025E-02
66167,1.12882E-07,8.36913E-02
66168,1.12867E-07,8.36800E-02
66169,1.12852E-07,8.36687E-02
66170,1.12836E-07,8.36574E-02
66171,1.12821E-07,8.36461E-02
66172,1.12806E-07,8.36348E-02
66173,1.12790E-07,8.36236E-02
66174,1.12775E-07,8.36123E-02
66175,1.12760E-07,8.36010E-02
66176,1.12745E-07,8.35897E-02
66177,1.12729E-07,8.35784E-02
66178,1.12714E-07,8.35672E-02
66179,1.12699E-07,8.35559E-02
66180,1.12683E-07,8.35446E-02
66181,1.12668E-07,8.35334E-02
66182,1.12653E-07,8.35221E-02
66183,1.12638E-07,8.35108E-02
66184,1.12622E-07,8.34996E-02
66185,1.12607E-07,8.34883E-02
66186,1.12592E-07,8.34770E-02
66187,1.12577E-07,8.34658E-02
66188,1.12561E-07,8.34545E-02
66189,1.12546E-07,8.34433E-02
66190,1.12531E-07,8.34320E-02
66191,1.12516E-07,8.34208E-02
66192,1.12500E-07,8.34095E-02
66193,1.12485E-07,8.33983E-02
66194,1.12470E-07,8.33870E-02
66195,1.12455E-07,8.33758E-02
66196,1.12439E-07,8.33645E-02
66197,1.12424E-07,8.33533E-02
66198,1.12409E-07,8.33420E-02
66199,1.12394E-07,8.33308E-02
66200,1.12378E-07,8.33196E-02
66201,1.12363E-07,8.33083E-02
66202,1.12348E-07,8.32971E-02
66203,1.12333E-07,8.32858E-02
66204,1.12317E-07,8.32746E-02
66205,1.12302E-07,8.32634E-02
66206,1.12287E-07,8.32521E-02
66207,1.12272E-07,8.32409E-02
66208,1.12256E-07,8.32297E-02
66209,1.12241E-07,8.32185E-02
66210,1.12226E-07,8.32072E-02
66211,1.12211E-07,8.31960E-02
66212,1.12196E-07,8.31848E-02
66213,1.12180E-07,8.31736E-02
66214,1.12165E-07,8.31624E-02
66215,1.12150E-07,8.31511E-02
66216,1.12135E-07,8.31399E-02
66217,1.12120E-07,8.31287E-02
66218,1.12104E-07,8.31175E-02
66219,1.12089E-07,8.31063E-02
66220,1.12074E-07,8.30951E-02
66221,1.12059E-07,8.30839E-02
66222,1.12044E-07,8.30727E-02
66223,1.12028E-07,8.30615E-02
66224,1.12013E-07,8.30503E-02
66225,1.11998E-07,8.30391E-02
66226,1.11983E-07,8.30279E-02
66227,1.11968E-07,8.30167E-02
66228,1.11952E-07,8.30055E-02
66229,1.11937E-07,8.29943E-02
66230,1.11922E-07,8.29831E-02
66231,1.11907E-07,8.29719E-02
66232,1.11892E-07,8.29607E-02
66233,1.11877E-07,8.29495E-02
66234,1.11861E-07,8.29383E-02
66235,1.11846E-07,8.29271E-02
66236,1.11831E-07,8.29159E-02
66237,1.11816E-07,8.29048E-02
66238,1.11801E-07,8.28936E-02
66239,1.11786E-07,8.28824E-02
66240,1.11770E-07,8.28712E-02
66241,1.11755E-07,8.28600E-02
66242,1.11740E-07,8.28489E-02
66243,1.11725E-07,8.28377E-02
66244,1.11710E-07,8.28265E-02
66245,1.11695E-07,8.28154E-02
66246,1.11680E-07,8.28042E-02
66247,1.11664E-07,8.27930E-02
66248,1.11649E-07,8.27819E-02
66249,1.11634E-07,8.27707E-02
66250,1.11619E-07,8.27595E-02
66251,1.11604E-07,8.27484E-02
66252,1.11589E-07,8.27372E-02
66253,1.11574E-07,8.27260E-02
66254,1.11559E-07,8.27149E-02
66255,1.11543E-07,8.27037E-02
66256,1.11528E-07,8.26926E-02
66257,1.11513E-07,8.26814E-02
66258,1.11498E-07,8.26703E-02
66259,1.11483E-07,8.26591E-02
66260,1.11468E-07,8.26480E-02
66261,1.11453E-07,8.26368E-02
66262,1.11438E-07,8.26257E-02
66263,1.11422E-07,8.26145E-02
66264,1.11407E-07,8.26034E-02
66265,1.11392E-07,8.25923E-02
66266,1.11377E-07,8.25811E-02
66267,1.11362E-07,8.25700E-02
66268,1.11347E-07,8.25588E-02
66269,1.11332E-07,8.25477E-02
66270,1.11317E-07,8.25366E-02
66271,1.11302E-07,8.25254E-02
66272,1.11287E-07,8.25143E-02
66273,1.11271E-07,8.25032E-02
66274,1.11256E-07,8.24921E-02
66275,1.11241E-07,8.24809E-02
66276,1.11226E-07,8.24698E-02
66277,1.11211E-07,8.24587E-02
66278,1.11196E-07,8.24476E-02
66279,1.11181E-07,8.24364E-02
66280,1.11166E-07,8.24253E-02
66281,1.11151E-07,8.24142E-02
66282,1.11136E-07,8.24031E-02
66283,1.11121E-07,8.23920E-02
66284,1.11106E-07,8.23809E-02
66285,1.11091E-07,8.23698E-02
66286,1.11076E-07,8.23586E-02
66287,1.11060E-07,8.23475E-02
66288,1.11045E-07,8.23364E-02
66289,1.11030E-07,8.23253E-02
